,week_start,region,avg_temp,google_trend_score,marketing_spend,store_visits,holiday_flag,sales,quarter
572,10/12/2023,West,37.09265673,32.68287015,71.99325885,135.8104391,0,431.105791,2023Q4
573,17-12-2023,West,21.83698627,88.08934027,70.44390825,146.2489759,0,483.2536086,2023Q4
574,24-12-2023,West,31.08312488,54.61370975,70.81106117,157.3896316,0,489.3779401,2023Q4
575,31-12-2023,West,35.41670219,81.17545844,78.7889143,149.452278,0,469.9813989,2023Q4
576,7/1/2024,West,28.19268617,76.24669057,50.12726982,133.4142455,0,473.5211651,2024Q1
577,14-01-2024,West,30.42642117,87.70736317,97.96119637,173.3063953,1,519.8720524,2024Q1
578,21-01-2024,West,29.9879808,61.16092522,31.70277622,149.4422877,0,494.6695901,2024Q1
579,28-01-2024,West,31.19414693,75.17613065,80.3772941,141.6312053,0,520.979574,2024Q1
580,4/2/2024,West,23.17087922,67.76546035,65.73633601,173.9754097,0,483.8209075,2024Q1
581,11/2/2024,West,29.22217153,81.49294014,76.83950311,174.4700258,0,504.5251109,2024Q1
582,18-02-2024,West,28.57807675,93.85873109,71.06373328,159.0871799,0,523.9543014,2024Q1
583,25-02-2024,West,25.10592877,68.67933296,64.99488841,144.6178631,0,473.6533357,2024Q1
584,3/3/2024,West,32.29084057,55.30418163,35.78791219,109.499508,0,448.6570043,2024Q1
585,10/3/2024,West,34.79978337,93.75215916,36.99458562,184.1674861,0,501.0950619,2024Q1
586,17-03-2024,West,32.00240693,71.96597779,58.16054896,129.6856922,0,455.905502,2024Q1
587,24-03-2024,West,37.45189735,57.49939662,52.69531713,122.5225169,0,444.3331222,2024Q1
588,31-03-2024,West,40.82528034,87.85822892,64.25148061,172.1842045,0,494.9513068,2024Q1
589,7/4/2024,West,36.95366244,71.8587614,44.09290173,141.683531,0,481.7544478,2024Q2
590,14-04-2024,West,29.63013568,68.86501594,99.16026171,133.4747412,0,517.5050351,2024Q2
591,21-04-2024,West,31.58573492,69.31208111,42.72474695,159.6283961,0,498.8266648,2024Q2
592,28-04-2024,West,30.97740866,68.51732198,67.57406805,109.7897833,0,478.8501745,2024Q2
593,5/5/2024,West,32.36331528,90.68743882,56.56223577,147.8075271,0,517.9966879,2024Q2
594,12/5/2024,West,39.95776651,57.51908043,46.48280182,135.8507192,0,443.4971413,2024Q2
595,19-05-2024,West,34.03722359,65.59891726,27.642832,143.2156378,0,487.3933488,2024Q2
596,26-05-2024,West,31.26284423,90.76798071,64.56461401,174.8167575,0,501.7796622,2024Q2
597,2/6/2024,West,38.73369469,70.77675777,66.1831082,128.4643311,0,471.0873177,2024Q2
598,9/6/2024,West,23.55846191,74.39073223,56.45647283,139.2748222,0,452.5966642,2024Q2
599,16-06-2024,West,30.66136395,61.11235652,57.09271414,123.7298336,0,471.7460208,2024Q2
600,23-06-2024,West,27.61177209,51.17296942,48.65227317,126.9078248,0,425.1767933,2024Q2
601,30-06-2024,West,28.3065433,67.03346433,53.78222433,133.3580917,0,480.5020924,2024Q2
602,7/7/2024,West,38.47861439,98.45933042,51.92850776,174.9683264,1,541.9494333,2024Q3
603,14-07-2024,West,32.98198535,62.68010026,64.02618104,119.5812126,0,470.9905887,2024Q3
604,21-07-2024,West,34.88907775,38.41529587,69.525758,153.9080405,0,423.2632859,2024Q3
605,28-07-2024,West,28.38281066,71.65584459,55.50118684,133.1892888,0,501.73253,2024Q3
606,4/8/2024,West,28.36491341,66.79814831,54.24333628,136.2179907,0,460.8552357,2024Q3
607,11/8/2024,West,43.22518395,56.53762655,17.12512387,139.2345614,1,429.0849655,2024Q3
608,18-08-2024,West,27.49107904,49.41301678,48.97438259,133.5863253,0,453.5277775,2024Q3
609,25-08-2024,West,35.3895087,61.6891706,73.75329503,163.6104657,1,495.3582245,2024Q3
610,1/9/2024,West,26.02221466,76.36590907,66.73581314,118.2778346,0,479.677909,2024Q3
611,8/9/2024,West,30.03105678,75.97673684,24.08188848,127.7888129,0,476.5519217,2024Q3
612,15-09-2024,West,27.09108983,52.39180053,36.33182725,164.4808608,0,492.4671872,2024Q3
613,22-09-2024,West,21.33727988,52.29574594,45.34384607,173.7652477,0,444.961039,2024Q3
614,29-09-2024,West,33.39473494,57.81396477,39.01941318,134.3054638,0,439.6046105,2024Q3
615,6/10/2024,West,32.1687461,79.22262096,75.64601379,164.5947199,0,523.2840137,2024Q4
616,13-10-2024,West,24.44209875,69.46261632,29.6614908,117.1457149,0,427.6565683,2024Q4
617,20-10-2024,West,30.59778462,69.97395215,36.09207794,157.114338,0,478.9475075,2024Q4
618,27-10-2024,West,33.20271468,71.84617302,38.88287869,124.2114168,0,483.4283035,2024Q4
619,3/11/2024,West,40.6028406,78.69128474,-8.446538687,137.0842334,0,446.8997029,2024Q4
620,10/11/2024,West,31.14537344,86.11477019,47.00168565,166.0179855,1,539.9471653,2024Q4
621,17-11-2024,West,27.8062704,72.16515201,59.90160413,139.4799858,0,476.0112149,2024Q4
622,24-11-2024,West,25.92312186,54.00647602,86.81478059,164.3362801,0,477.3106698,2024Q4
623,1/12/2024,West,31.00007426,47.66280373,47.23525364,122.4933526,1,441.1009301,2024Q4
624,8/12/2024,West,35.34189667,79.06181334,92.52672617,135.8445886,0,499.0992689,2024Q4
625,15-12-2024,West,30.99474848,79.74246047,40.32845549,143.7873833,0,500.5653219,2024Q4
626,22-12-2024,West,40.24906048,70.01024228,64.43723323,136.0290771,0,449.5055252,2024Q4
627,29-12-2024,West,21.53659192,78.39550709,53.75077569,165.0135582,0,474.4501408,2024Q4
